1022, Lee, Philip
1023, Lee, Si Ying
1024, Lee, Sunyoung
1025, Lefmann, Hanno
1026, Lehmann, Hunter
1027, Lekuona, Alberto
1028, Lelis, Jean
1029, Lengyel, Tamás
1030, Lentfer, John
1031, Leonessi, Davide
1032, Lepinski, Mathew
1033, Leroy, Julien
1034, LeSaulnier, Tim
1035, Leth, Steven
1036, Lettington, Matthew C.
1037, Leung, Ho-Hon
1038, Leung, Wing Hong
1039, Lev, Vsevolod F.
1040, Levy, Dan
1041, Levy, Karl
1042, Lewis, Max
1043, Lewis, Ryan H.
1044, Lewis, Scott
1045, Lewittes, Joseph
1046, Li, Bei
1047, Li, Chun
1048, Li, Deyaun
1049, Li, Haifeng
1050, Li, Hsuan-Chu
1051, Li, Jinjiang
1052, Li, Rusen
1053, Li, Shiyu
1054, Li, Shuguang
1055, Li, Taiyu
1056, Li, Teresa X.S.
1057, Li, Ting Hon Stanford
1058, Li, Xian-Jin
1059, Li, Xiaoping
1060, Li, Yangcheng
1061, Li, Yuan
1062, Li, Yuanlin
1063, Li, Zhangyuan
1064, Li, Zhao-Jun
1065, Li, Zhonghua
1066, Liardet, Pierre
1067, Lichtblau, Daniel
1068, Lichtman, Jared Ducker
1069, Lidický, Bernard
1070, Lim, Chang Mou
1071, Lim, Chu-Wee
1072, Lim, Dongkyu
1073, Lin, Hsueh-Yung
1074, Lin, Ying-Jie
1075, Linz, William
1076, Liqun, Tao
1077, Liskovets, Valery A.
1078, Litsyn, Simon
1079, Liu, Dan
1080, Liu, Guodong
1081, Liu, Ji-Cai
1082, Liu, Wen An
1083, Liu, Yang P.
1084, Liu, Zhi-Guo
1085, Ljujić, Željka
1086, López, Josefina
1087, Lockard, Shannon
1088, Locke, Stephen C.
1089, Loehr, Nicholas A.
1090, Loftin, Anne Marie
1091, Lohr, Andrew
1092, Lombaers, Peter
1093, Lomelí, Ana Cecilia García
1094, Lopes, José Othon
1095, Lopes, Pedro
1096, López, Josefina
1097, Loomis, Paul
1098, Loreti, Paola
1099, Lott, Adam
1100, Lott, Andrew
1101, Louchard, Guy
1102, Lovejoy, Jeremy
1103, Loveless, Andrew D.
1104, Low, Richard M.
1105, Lu, Qing-Lin
1106, Luca, Florian
1107, Luckner, Thomas
1108, Lumley, Allysa
1109, Luntzlara, Noah
1110, Luo, Jiagui
1111, Luo, Victor
1112, Luo, Wenyu
1113, Luong, Tran Dihn
1114, Lupini, Martino
1115, Lyall, Neil
1116, Lyzinski, Vince
1117, Ma, Lin
1118, Ma, Shilin
1119, Ma, Xin-Rong
1120, Ma, Yingbin
1121, Maamra, Mohammed Said
1122, Maaouia, Mohamed Ben Fraj Ben
1123, Mačaj, Martin
1124, Macías, Jhixon
1125, MacMillan, Kieren
1126, Mackenzie, Dana
1127, Magner, Richard
1128, Magness, Elsa
1129, Maharaj, Hiren
1130, Mahlburg, Karl
1131, Maitland, Christopher
1132, Maitra, Subhamoy
1133, Makino, Kazuhisa
1134, Maleki, Amir
1135, Manabe, Hikaru
1136, Mangerel, Alexander P.
1137, Mangueira, Milena Carolina dos Santos
1138, Manhart, Ethan
1139, Mani, Arun P.
1140, Manske, Jacob
1141, Manski, Sarah
1142, Mansour, Toufik
1143, Marcovecchio, Raffaele
1144, Marcovici, Irène
1145, Maresch, Gabriel
1146, Marín, J.M.
1147, Markovich, Maria
1148, Markström, Klas
1149, Marler, Jonathan J.
1150, Maroti, Attila
1151, Marques, Diego
1152, Martin, Greg
1153, Martin, Harold W.
1154, Martin, James B.
1155, Martin, Ryan R.
1156, Martinez, Conrado
1157, Martínez, Fabio Enrique Brochero
1158, Martinjak, Ivica
1159, Martinsson, Anders
1160, Masáková, Zuzana
1161, Masubuchi, H.
1162, Masuda, Ariane M.
1163, Matiyasevich, Yuri
1164, Matolcsi, M.
1165, Matsuda, Kazuhide
1166, Matsuki, Norichika
1167, Mattarei, Sandro
1168, Mattes, Connor
1169, Matthews, Gretchen L.
1170, Matveev, Andrey O.
1171, Maureso, Montserrat
1172, Mauro, David W.
1173, Mayers, Nicholas W.
1174, Mayle, Jacob
1175, Mays, Michael E.
1176, Mazhouda, Kamel
1177, Mazumdar, Eshita
1178, Mazur, Marcin
1179, Mbarki, Khadija
1180, Mbirika, aBa
1181, McAllister, Tyrrell B.
1182, McAnally, Nathan
1183, McCarthy, Dermot
1184, McCarty, Viola
1185, McCurdy, Sarah K.
1186, McDonald, Alex
1187, McDonald, Brian
1188, McDonald, Daniel C.
1189, McGaughlin, James
1190, McGown, Kevin J.
1191, Mcharo, Solomon
1192, McIntosh, Richard J.
1193, McKay, Ghislain
1194, McKay, Neil A.
1195, McKenzie, Pierre
1196, Mc Laughlin, James
1197, McNew, Nathan
1198, Meadows, Alex
1199, Medina, Luis A.
1200, Meehan, Sean
1201, Meek, Tommy
1202, Meemark, Yotsanan
1203, Mehdizadeh, Marzieh
1204, Mei, Shu-Yuan
1205, Mekkaoui, Mohammed
1206, Meleshko, Joseph
1207, Melham, R. S.
1208, Melles, Caroline
1209, Menard, Jed
1210, Mennen, Carminda M.
1211, Mercer, Idris
1212, Merikoski, Jorma K.
1213, Merlini, Donatella
1214, Mertens, Michael H.
1215, Mesdal, G. A.
1216, Meyerowitz, Aaron
1217, Mező, István
1218, Mhanna, Antoine
1219, Miao, Rong
1220, Micek, Piotr
1221, Michael, T. S.
1222, Mihoubi, Miloud
1223, Miller, Joe
1224, Miller, Steven J.
1225, Milley, Rebecca
1226, Mills, Donald
1227, Minter, M.
1228, Mintos, Alexia S.
1229, Mishra, Bhawesh
1230, Mistri, Raj Kumar
1231, Mitchell, Patrick
1232, Miyadera, Ryohei
1233, Mizuhara, Matthew S.
1234, Moen, Courtney
1235, Moffie, Micha
1236, Moghaddamfar, A. R.
1237, Mohammadi, Ali
1238, Mohammed, Mohamud
1239, Mohsenipour, Shahram
1240, Moll, Victor H.
1241, Molla, Md Ibrahim
1242, Molnar-Saska, Ildiko
1243, Momihara, Koji
1244, Moncel, Julien
1245, Mondal, Santanu
1246, Monks, Keenan
1247, Mono, Andreas
1248, Monopoli, Francesco
1249, Montejano, Amanda
1250, Moody, Dustin
1251, Moore, Phil
1252, Morales, Marina C.
1253, More, Yogesh
1254, Moree, Pieter
1255, Morgan, Hannah
1256, Morgenbesser, Johannes F.
1257, Mori, Katsuya
1258, Morier-Genoud, Sophie
1259, Moriya, B. K.
1260, Morrill, Thomas
1261, Morrison, Robert
1262, Moscariello, Alessio
1263, Moses, Peter J. C.
1264, Mosley, William Colin
1265, Moyer, Tatiana
1266, Mukherjee, Antara
1267, Mukherjee, Sajal Kumar
1268, Mullen, Todd
1269, Muller, Tom
1270, Munagi, Augustine O.
1271, Munarini, Emanuele
1272, Munday, Sara
1273, Münkel, Florian
1274, Murru, Nadir
1275, Muskat, Joseph B.
1276, Mutafchiev, Ljuben
1277, Müyesser, Alp
1278, Myers, Kellen
1279, Nadeau, Philippe
1280, Nagy, Gábor V.
1281, Naika, M. S. Mahadeva
1282, Naimi, Ramin
1283, Nakamura, Shunsuke
1284, Nakano, Fumihiko
1285, Nakaya, Yushi
1286, Namboothiri, K Vishnu
1287, Nanoti, Saraswati
1288, Nansoko, Souleymane
1289, Narayan, Darren A.
1290, Narayanan, Shyam
1291, Nash, Lexi
1292, Naslund, Eric
1293, Natalini, Pierpaolo
1294, Nataraj, Karthik
1295, Nath, Rishi
1296, Nathanson, Melvyn B.
1297, Ndong, Florent Nguema
1298, Nedela, Roman
1299, Nedev, Zhivko
1300, Németh, László
1301, Nešetřil, Jaroslav
1302, Neto, João Pedro
1303, Neuhauser, Markus
1304, Nevans, C. Wesley
1305, Newman, David
1306, Nkonkobe, Sithembele
1307, Nguyen, Hieu D.
1308, Nguyen, Hoi H.
1309, Nicholson, John W.
1310, Nicolae, Florin
1311, Nicolas, Jean-Louis
1312, Niederhausen, Heinrich
1313, Nielsen, Pace P.
1314, Nienborg, Hauke
1315, Nitica, Viorel
1316, Niu, Chuan-Ze
1317, Noble, Matt
1318, Noll, Jenna
1319, Normenyo, Benedict Vasco
1320, Nowakowski, Richard J.
1321, Ntienjem, Ebénézer
1322, Nugent, Brian
1323, Nuida, Koji
1324, Nu'Man, Anisah
1325, Nyandwi, S.
1326, Obando, Rodrigo A.
1327, O'Bryant, Kevin
1328, O'Dorney, Evan
1329, Offner, David
1330, Ohno, Yasuo
1331, Ohtsuka, Hideyuki
1332, Ohyama, Hiroshi
1333, Ojah, Kanan Kumari
1334, O'Kuhn, Cooper
1335, Olafson, Hailey
1336, Oliveira e Silva, Tomás
1337, Oller-Marcén, Antonio M.
1338, Olson, Jeffrey S.
1339, Omar, Mohamed
1340, Ömür, Neşe
1341, O'Neill, Christopher
1342, Ong, Darren C.
1343, Ono, Ken
1344, Orosz, Brooke
1345, Osburn, Robert
1346, O'Shea, Edwin
1347, O'Sullivan, Cathal
1348, O'Sullivan, Cormac
1349, Otmani, Yassine
1350, Ottaway, Paul
1351, Ouellet, Vincent
1352, Ovsienko, Valentin
1353, Owens, C. S.
1354, Oyono, Roger
1355, Ozen, Mustafa
1356, P., Akhilesh
1357, Pach, Péter Pál
1358, Paixão, João
1359, Pakianathan, Jonathan
1360, Pakovich, F.
1361, Palka, Ryszard
1362, Palmer, Joseph
1363, Palsson, Eyvindur Ari
1364, Pan, Hao
1365, Pan, Minghao
1366, Pan, Yanbin
1367, Panario, Daniel
1368, Panda, Gopal Krishna
1369, Pandey, Mayank
1370, Pandey, Mohan
1371, Pandey, Prem Prakash
1372, Pandey, Ram Krishna
1373, Panholzer, Alois
1374, Parenti, Salvatore
1375, Paris, Richard B.
1376, Park, Andrew
1377, Park, Poo-Sung
1378, Park, Poo-Sung
1379, Parreau, Aline
1380, Parrish, Joseph
1381, Parshall, Hans
1382, Passant, Jonathan
1383, Patel, Bijan Kumar
1384, Paterson, Mike
1385, Patkowski, Alexander E.
1386, Patra, Asim
1387, Patra, Kamal Lochan
1388, Patra, Sourav Kanti
1389, Patrick, Matthew
1390, Patry, Miriam
1391, Pattanayak, S. K.
1392, Patterson, D.
1393, Paudel, Bishnu
1394, Paul, Krishnendu
1395, Paul, Michael D.
1396, Paul, Prabal
1397, Paul, Shameek
1398, Paule, Peter
1399, Pegado, Sean
1400, Pehlivan, Lerna
1401, Peilloux, Alexis
1402, Pejković, Tomislav
1403, Pelantová, Edita
1404, Peng, Jiangtao
1405, Peng, Junyao
1406, Penland, Andrew
1407, Penman, David
1408, Penniston, David
1409, Pensyl, Thomas W.
1410, Perlmutter, Norman Lewis
1411, Petersen, T. Kyle
1412, Peterson, Carsten
1413, Pethő, Attila
1414, Petrenko, B. V.
1415, Petricevic, Vinko
1416, Petrossian, Armen
1417, Pham, Nhung
1418, Pham, Thang
1419, Philippe, Fabrice
1420, Phillips, David
1421, Phillips, Reed
1422, Phillips, Tristan
1423, Piddle, Melissa
1424, Pigno, Vincent
1425, Pigott, Brian
1426, Pihko, J.
1427, Pikhurko, Oleg
1428, Pilehrood, Khodabakhsh Hessami
1429, Pilehrood, Tatiana Hessami
1430, Pillichshammer, Fridrich
1431, Pineda-Villavicencio, Guillermo
1432, Pinner, Christopher
1433, Pirsic, Gottlieb
1434, Pita-Ruiz, Claudio
1435, Plagne, Alain
1436, Plambeck, Thane E.
1437, Planat, Michel
1438, Plankis, Tomas
1439, Platt, David John
1440, Pleasant, Kendra
1441, Plick, Thomas A.
1442, Pluhár, András
1443, Poelstra, Andrew
1444, Pohoata, Cosmin
1445, Polasub, Mickey
1446, Pollack, Paul
1447, Pollicott, Mark
1448, Pomales, Luisiany
1449, Pomerance, Carl
1450, Pong, Wai Yan
1451, Pongsriiam, Prapanpong
1452, Ponomarenko, Vadim
1453, Ponton, Lionel
1454, Prakash, Gyan
1455, Prakash, Om
1456, Prasad, Devendra
1457, Prasad, K. V.
1458, Prasad, M.
1459, Pratt, Kyle
1460, Preece, D.A.
1461, Prikhod'ko, Alexander
1462, Pritikin, Dan
1463, Prodinger, Helmut
1464, Propp, James
1465, Puchta, J. -C.
1466, Pudwell, Lara
1467, Punyani, Pooja
1468, Purdum, David
1469, Pyle, E. E.
1470, Qi, Feng
1471, Qi, Wei-Wei
1472, Qian, Jianguo
1473, Qu, Yongke
1474, Quaintance, Jocelyn
1475, Radder, Jeanne
1476, Radoičić, Radoš
1477, Radziejewska, Mirosława
1478, Rafilipojaona, Fanasina
1479, Raghu, Anand
1480, Rajkhowa, Shraddha
1481, Rakotondrajao, Fanja
1482, Ramakrishana, B.
1483, Ramaré, O.
1484, Ramharter, G.
1485, Ramírex Alfonsín, J.L.
1486, Ramírez, José L.
1487, Rampersad, Narad
1488, Rana, Meenakshi
1489, Randriam, Hugues
1490, Randrianantenaina, Jean Lucien
1491, Rankin, Stuart A.
1492, Rasmussen, Peter Michael Reichstein
1493, Rath, Purusottam
1494, Rathie, Arjun K.
1495, Rattanamoong, Jittinart
1496, Räty, Eero
1497, Ray, Chiranjit
1498, Ray, Prasanta Kumar
1499, Rayaguru, Sai Gopal
1500, Rechkin, Rebecca
1501, Reddy, A. Satyanarayana
1502, Regev, Alon
1503, Rehberg, Sophie
1504, Rehm, Hunter
1505, Rehmert, Jonathan
1506, Reinholz, Lindsey
1507, Reis, Rogério
1508, Reiter, Harold
1509, Remmel, Jeffrey
1510, Renault, Gabriel
1511, Reutenauer, Christophe
1512, Revuelta, M.P.
1513, Rezig, Boualam
1514, Rho, Yoomi
1515, Rhoades, Robert C
1516, Rhodes, Devon
1517, Riasat, Samin
1518, Ribenboim, Paulo
1519, Ribas, Sávio
1520, Ribó, Ares
1521, Ricci, Paolo Emilio
1522, Rice, Alex
1523, Rice, Brian
1524, Richardson, Thomas M.
1525, Richman, David Harry
1526, Richman, David Ross
1527, Richmond, Bruce
1528, Richomme, Gwenäel
1529, Rigo, Michel
1530, Riley, Katherine
1531, Rinaldi, Simone
1532, Rivera, Luis Manuel
1533, Robbins, Neville
1534, Robert, Gerardo Gonález
1535, Robertson, Aaron
1536, Robertson, Leanne
1537, Robinson, Jr., E. Arthur
1538, Robinson, Luc
1539, Robinson, Rhett S.
1540, Roche, James R.
1541, Roche-Newton, Oliver
1542, Rødseth, Øystein J.
1543, Roettger, E. L.
1544, Rosema, S. W.
1545, Ross, John
1546, Rote, Günter
1547, Rouse, Jeremy
1548, Rout, S. S.
1549, Rowell, Michael
1550, Rowland, Eric S.
1551, Rowley, Fred
1552, Roy, Bidisha
1553, Rozier, Olivier
1554, Rubinstein, Michael O.
1555, Ruciński, Andrzej
1556, Rudnev, M.
1557, Rudzinski, James
1558, Rué, Juanjo
1559, Rushall, Jeff
1560, Ruzsa, Imre
1561, Ryan, Richard F.
1562, Rybnikov, Konstantin
1563, Saba, Nabiha
1564, Sabo, Dusty
1565, Sadahiro, Taizo
1566, Sagan, Bruce E.
1567, Sahasrabudhe, Julian
1568, Sahay, Anurag
1569, Şahin, Adem
1570, Sahin, Murat
1571, Sahoo, Binod Kumar
1572, Sahs, Marvin L.
1573, Saikia, Anupam
1574, Saikia, Nipen
1575, Saikia, P.K.
1576, Sakai, Yuho
1577, Salerno, Adriana
1578, Salvi, Norma Zagaglia
1579, Samidoost, Payam
1580, Sander, J.W.
1581, Sander, T.
1582, Sándor, Csaba
1583, Sándor, József
1584, Sanna, Carlo
1585, li> Santiago-Calderón, Carlos F.
1586, Santini, Stefano
1587, Santos, José Plínio O.
1588, Sarkar, Santanu
1589, Sarkar, Subha
1590, Sárközy, Andraás
1591, Sankaranarayanan, Ayyadurai
1592, Sarma, Ritumoni
1593, Sarmah, Bipul Kumar
1594, Sastry, K.R.S.
1595, Sato, Hirotaka
1596, Saunders, J. C.
1597, Savage, Carla D.
1598, Savchev, Svetoslav
1599, Schaal, Daniel
1600, Scharaschkin, Victor
1601, Schlage-Puchta, Jan-Christoph
1602, Schlatter, Mark
1603, Schmid, Wolfgang A.
1604, Schmid, Wolfgang Ch.
1605, Schmidt, Karl Michael
1606, Schmidt, Matthew
1607, Schmidt, Maxie Dion
1608, Schmitt, John R.
1609, Schnabel, Ofir
1610, Schneider, Carsten
1611, Schneider, Robert
1612, Schonbek, Tomas
1613, Schoen, Tomasz
1614, Schramm, Wolfgang
1615, Schulman, Michael
1616, Schumacher, Paul R. F.
1617, Schurman, Iman
1618, Schuyler, Adam
1619, Schwab, Emil Daniel
1620, Schwab, Gabriela
1621, Schweiger, Fritz
1622, Schymura, Matthias
1623, Scott, Reese
1624, Seaberg, Laura
1625, Séébold, Patrice
1626, Seki, Shin-ichiro
1627, Selfridge, John
1628, Selinger, Peter
1629, Seller, Summer
1630, Sellers, James A.
1631, Sengupta, Sayak
1632, Sen Gupta, Sourav
1633, Senger, Steven
1634, Sepanski, Benjamin
1635, Seraj, Samer
1636, Serbenyuk, Symon
1637, Sereni, Jean-Sébastien
1638, Serra, Oriol
1639, Sertbaş, Doğa Can
1640, Setyadi, Alison
1641, Severini, Simone
1642, Shaikh, Md. Moid
1643, Shallit, Jeffrey
1644, Shaman, Paul
1645, Shankar, Ajeet
1646, Shankman, Daniel
1647, Shannon, S. R.
1648, Shao, Lily
1649, Shapiro, Daniel B.
1650, Shapiro, Louis W.
1651, Shapiro, S. David
1652, Shar, Nathaniel
1653, Sharma, Aaditya
1654, Shi, Sanying
1655, Shi, Xiao-Ting
1656, Shim, Peter C.
1657, Shiu, Peter
1658, Shkredov, Ilya D.
1659, Shonhiwa, Temba
1660, Shoukry, K.
1661, Shparlinski, Igor E.
1662, Shattuck, Mark
1663, Sheard, Michael
1664, Shelton, Kennan
1665, Sheikh, Numan
1666, Shekatkar, Snehal M.
1667, Shen, Chun-Yen
1668, Shen, Karen
1669, Shevelev, Vladimir
1670, Siavashi, Sahar
1671, Sicherman, George
1672, Sidorov, Nikita
1673, Sieben, Nándor
1674, Siegel, Aaron N.
1675, Siegel, Anne
1676, Siktar, Joshua M.
1677, Sills, Andrew V.
1678, Silva, Elaine
1679, Silva, Jorge Nuno
1680, Simay, Greg
1681, Simbaqueba, Lina Maria
1682, Simonelli, Italo
1683, Simpson, Jamie
1684, Sing, Bernd
1685, Singh, Mritunjay Kumar
1686, Singh, Rajesh P.
1687, Singh, Satyanand
1688, Singhal, Deepesh
1689, Singthongla, P.
1690, Sinha, Nilotpal Kanti
1691, Sîntămărian, Alina
1692, Sirvent, Víctor F.
1693, Sissokho, Papa A.
1694, Sittinger, Brian D.
1695, Sivek, Gary
1696, Sjöstrand, Jonas
1697, Skałba, Mariusz
1698, Skerritt, Matthew
1699, Skogman, Howard
1700, Skordev, G.
1701, Skula, Ladislav
1702, Skyers, Marina
1703, Slavin, Keith R.
1704, Sledd, Levi
1705, Slezeviciene-Steuding, Rasa
1706, Sloane, N. J. A.
1707, Słota, Damian
1708, Small, Ben
1709, Smati, A.
1710, Smith, Furman
1711, Smith, Michael
1712, Smith, William W.
1713, Smyth, Chris
1714, Snevily, Hunter
1715, Snider, Lauren
1716, Sofo, Anthony
1717, Solan, Ikhalfani
1718, Solé, Patrick
1719, Solymosi, J.
1720, Somer, Lawrence
1721, Somu, Sai Teja
1722, Sondow, Jonathan
1723, Song, Kyunghwan
1724, Sorenson, Jonathan P.
1725, Sorli, Ronald
1726, Souza, Victor
1727, Spearman, Blair K.
1728, Specker, Ernst
1729, Spencer, Craig
1730, Spencer, Craig V.
1731, Sperber, Steven
1732, Spiegel, Christoph
1733, Spiegelhalter, Paul
1734, Spiegelhofer, Lukas
1735, Spier, Thomás Jung
1736, Spindler, Mark
1737, Spivey, Michael Z.
1738, Sprugnoli, Renzo
1739, Sprunger, Carsten
1740, Sridharan, Manu
1741, Srilakshmi, K.
1742, Srinivasan, Anitha
1743, Sriram, S.
1744, Srivastava, Anshika
1745, Stahl, Aryn
1746, Stamp, Mark
1747, Stanchescu, Yonutz V.
1748, Stanger, Adrian Dan
1749, Stănică, Pantelimon
1750, Stankewicz, James
1751, Stanton, Caitlin
1752, Staps, Merlijn
1753, Stack, Jason
1754, Stein, Alan H.
1755, Stein, Martin
1756, Steinberger, John
1757, Steiner, Wolfgang
1758, Steinerberger, Stefan
1759, Stender, Matthew
1760, Steuding, Jörn
1761, Stevens, Brett
1762, Stewart, Fraser
1763, Stipulanti, Manon
1764, Stocker, Christopher
1765, Stoiciu, Mihai
1766, Stoll, Peter
1767, Stoll, Thomas
1768, Stones, Rebecca J.
1769, Stopple, Jeffrey
1770, Straub, Armin
1771, Strauch, Oto
1772, Strauss, Dona
1773, Strimling, Pontus
1774, Stromquist, Walter
1775, Strzebonski, Adam
1776, Stumpf, Pascal
1777, Styer, Robert
1778, Subramaniam, Dipika
1779, Suda, Sho
1780, Suh, Hong
1781, Sukruan, Lalitphat
1782, Sullivan, Blair D.
1783, Sullivan, Rosemary
1784, Sullivan, Shaun
1785, Sun, Liang
1786, Sun, Xinjie
1787, Sun, Xinyu
1788, Yewen, Sun
1789, Sun, Zhi-Wei
1790, Sundberg, Eric
1791, Surahmat, none
1792, Sury, B.
1793, Swisher, Holly
1794, Szabó, Csaba
1795, Szabó, Sándor
1796, Szalay, László
1797, T, Harishkumar
1798, Ta, Ha
1799, Tachiya, Yohei
1800, Tada, Masato
1801, Tagami, Makoto
1802, Tahay, Pierre-Adrien
1803, Tajbakhsh, H.
1804, Takalani, Ntendeni A.
1805, Takeda, Wataru
1806, Talbot, John
1807, Tall, Amadou
1808, Tan, Elif
1809, Tan, Eng-Tjioe
1810, Tan, Xin Lu
1811, Tait, Michael
1812, Tanabe, Naomi
1813, Tang, Chi-Wu
1814, Tang, Dazhao
1815, Tang, Hengcai
1816, Tang, Min
1817, Tang, Tai-Man
1818, Tanimoto, Shinji
1819, Tanny, Yuval
1820, Tarnu, Daniel
1821, Tauraso, Roberto
1822, Taylor, Clifford
1823, Tchammou, Euloge
1824, Tebon, Suzannah
1825, Tedford, Steven J.
1826, Tefera, Akalu
1827, Temple, Kathryn E.
1828, Teng, Shang-Hua
1829, Tennenhouse, Craig
1830, Tenner, Bridget Eileen
1831, te Riele, Herman
1832, Teşeleanu, George
1833, Thangadurai, R.
1834, Thiel, Johann
1835, Thomas, Neha Elizabeth
1836, Thompson, Katherine
1837, Thompson, Kimberly
1838, Thompson, Lola
1839, Thorne, Frank
1840, Thornton, DJ
1841, Thuswaldner, Jörg
1842, Tiachachat, Meriem
1843, Tian, Peter
1844, Tichenor, Todd
1845, Tiefenbruck, Mark
1846, Tijdeman, Robert
1847, Timmons, Craig
1848, Togbé, Alain
1849, Toh, Pee Choon
1850, Tokaz, Jacent
1851, Tollisen, Gregory
1852, Tomasko, Jessica A.
1853, Tomkins, Hayley
1854, Tomovski, Zivorad
1855, Tongsomporn, Janyarak
1856, Tonien, Joseph
1857, Top, Jaap
1858, Tor, Kimsy
1859, Torf, Jordan N.
1860, Tossavainen, Timo
1861, Tóth, László
1862, Travis, Jennifer
1863, Trenton, M. A.
1864, Treviño, Enrique
1865, Triantafillou, Nicholas George
1866, Trifonov, Ognian
1867, Tringali, Salvatore
1868, Trinh, Minh-Tam
1869, Tripathi, Amitabha
1870, Tripathy, Bibhu Prasad
1871, Trudgian, Tim
1872, Trujillo, Timothy
1873, Trukszyn, Zdzislaw
1874, Tsai, Daniel
1875, Tsegaye, Bineyam
1876, Tseng, Dennis
1877, Tsumura, Yu
1878, Tucker, Amanda
1879, Tung, Katherine
1880, Turnage-Butterbaugh, Caroline
1881, Ueckerdt, Torsten
1882, Ulas, Maciej
1883, Uncini, Francesca
1884, Urbanski, Michael T.
1885, Urick, Jim
1886, Urroz, Jorge Jiménez
1887, Ushiroya, Noboru
1888, Vallières, Daniel
1889, Van Alstine, James
1890, Van Alten, Clint
1891, van der Kamp, Peter H.
1892, Vandehey, Joseph
1893, Vanegas, Elkin Quintero
1894, Vanlalngaia, Ramdinmawia
1895, Van Peski, Roger
1896, Vary, Robert G.
1897, Vassilev, Tzvetalin S.
1898, Veeranna, Y.
1899, Veeranayaka, T. N.
1900, Velich, Jordan
1901, Velká, Tereza
1902, Vella, David C.
1903, Verbitsky, Oleg
1904, Verger-Gaugry, Jean-Louis
1905, Vergne, Michèle
1906, Verreault, William
1907, Verri, M. Cecilia
1908, Vieira, Renata Passos Machado
1909, Vijay, Sujith
1910, Villacorta, Jorge Luis Cimadevilla
1911, Vinagre, Sandra
1912, Vincent, Andrew
1913, Vinh, Le Anh
1914, Vipismakul, Wasin
1915, Vishwakarma, Chandan Kumar
1916, Viswanadham, G. K.
1917, Vo, Anh
1918, Volkert, Klaus
1919, Voloch, Felipe José
1920, von Heymann, Frederik
1921, Voss, K.
1922, Vu, V. H.
1923, Vu, Yen Nhi Truong
1924, Vukusic, Ingrid
1925, Vyalyi, Michael
1926, Vyncke, Pieter
1927, Wage, Nicholas
1928, Wagner, Joshua
1929, Wagon, Stan
1930, Wagstaff, S. S., Jr.
1931, Wahlenmayer, Catherine
1932, Wakefield, Thomas P.
1933, Wakeham, David
1934, Wakhare, Tanay
1935, Walsh, Alexandra
1936, Walsh, Matt
1937, Walsh, P. G.
1938, Walsh, Steven
1939, Walters, Nathan
1940, Wan, James
1941, Wananiyakul, Saeree
1942, Wang, Chen-Ying
1943, Wang, Chunlin
1944, Wang, Dan
1945, Wang, Guoqing
1946, Wang, Haiqing
1947, Wang, Hua
1948, Wang, Jun
1949, Wang, Linlin
1950, Wang, Liuquan
1951, Wang, Qiang
1952, Wang, Qinghong
1953, Wang, Tianming
1954, Wang, Wei
1955, Wang, Wenjie
1956, Wang, Yan
1957, Wang, Xiaoxia
1958, Wang, Xiaoyuan
1959, Wang, Yichen
1960, Wang, Zhaonan
1961, Wanner, Mathias
1962, Ward, Mark Daniel
1963, Warnberg, Nathan
1964, Warnick, Merrill
1965, Warren, Audie
1966, Wästlund, Johan
1967, Watling, Neil
1968, Watson, Lori D.
1969, Waxweiler, Laurent
1970, Weba, Michael
1971, Webster, Jonathan
1972, Wei, Chuanan
1973, Wei, Linli
1974, Wei, Wandi
1975, Wei, Yi
1976, Weiner, Michael D.
1977, Weingartner, Andreas
1978, Weinstein, Madeleine
1979, Weitzer, Mario
1980, Wells, Matthew
1981, Weselcouch, Michael
1982, White, Daniel
1983, White, Susan Calcote
1984, Wiechert, Veit
1985, Wildstrom, D. Jacob
1986, Wilf, Herbert S.
1987, Willette, Michael
1988, Williams, H. C.
1989, Williams, Kenneth S.
1990, Wilson, Bryan
1991, Winkler, Peter
1992, Winterhof, Arne
1993, Withrow, Camron
1994, Witno, Amin
1995, Wituła, Roman
1996, Klaudiusz Wójcik, Klaudiusz
1997, Wolfe, David
1998, Wolird, Christian
1999, Woltman, George
2000, Wong, Erick B.
2001, Wong, Tian An
2002, Wong, Tony W. H.
2003, Wood, David R.
2004, Wood, Philip Matchett
2005, Woodford, Roger
2006, Woodson, Leon C.
2007, Wright, Thomas
2008, Wu, Chai Wah
2009, Xia, Xiang-Gen
2010, Xia, Xingwu
2011, Xu, Ping
2012, Xue, Hui
2013, Yalman, Demet
2014, Yamada, Tomohiro
2015, Yamagami, Atsushi
2016, Yamaguchi, Naoya
2017, Yamaguchi, Yuka
2018, Yamamoto, Shuji
2019, Yan, Catherine
2020, Yan, Lu
2021, Yang, Dan-Mei
2022, Yang, Mingjia
2023, Yang, Qianqian
2024, Yang, Qiduan
2025, Yang, Quan-Hui
2026, Yang, Shichun
2027, Yankov, Christian L.
2028, Yao, Jialing
2029, Yassawi, Reem
2030, Yayenie, Omer
2031, Ye, Dongxi
2032, Ye, Lynnelle
2033, Yee, Ae Ja
2034, Yeroshkin, Dmytro
2035, Yildirim, C. Y.
2036, Yip, Chi Hoi
2037, Yiu, Paul
2038, Yokura, Shoji
2039, Yoshino, Kiyoto
2040, Young, Michael
2041, Young, Paul Thomas
2042, Yu, Gang
2043, Yu, Jing-Jun
